1.0495 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
4.0917 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1680, 1050]. Using actual size
4.7033 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f00335c1670>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f002caf7520>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1680, 1050]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.7037 	EXP 	window1: mouseVisible = True
4.7085 	EXP 	window1: mouseVisible = False
4.7086 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
4.7086 	EXP 	window1: recordFrameIntervals = False
4.8687 	EXP 	window1: recordFrameIntervals = True
4.9100 	WARNING 	t of last frame was 24.93ms (=1/40)
5.0849 	EXP 	Screen (0) actual frame rate measured at 60.22Hz
5.0850 	EXP 	window1: recordFrameIntervals = False
6.7282 	EXP 	window1: mouseVisible = True
6.7506 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=0, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=None, lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.4]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
6.7544 	EXP 	window1: mouseVisible = True
6.7791 	EXP 	Created slider_2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=None, lineColor=None, markerColor=None, name='slider_2', opacity=None, ori=0.0, pos=array([ 0. , -0.4]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
6.9536 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Any text\n\nincluding line breaks', units='height', win=Window(...), wrapWidth=1)
6.9544 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
6.9547 	EXP 	New trial (rep=0, index=0): None
6.9737 	EXP 	slider: autoLog = True
6.9737 	EXP 	slider: markerPos = None
6.9737 	EXP 	slider: styleTweaks = []
6.9737 	EXP 	slider: styleTweaks = []
6.9737 	EXP 	slider: styleTweaks = []
6.9737 	EXP 	slider: styleTweaks = []
6.9737 	EXP 	slider: contrast = 1.0
6.9737 	EXP 	slider: autoLog = True
6.9737 	EXP 	slider_2: autoLog = True
6.9737 	EXP 	slider_2: markerPos = None
6.9737 	EXP 	slider_2: styleTweaks = []
6.9737 	EXP 	slider_2: styleTweaks = []
6.9737 	EXP 	slider_2: styleTweaks = []
6.9737 	EXP 	slider_2: styleTweaks = []
6.9737 	EXP 	slider_2: contrast = 1.0
6.9737 	EXP 	slider_2: autoLog = True
6.9737 	EXP 	textbox: autoLog = True
6.9737 	EXP 	slider: markerPos = None
6.9737 	EXP 	slider: markerPos = None
6.9737 	EXP 	slider_2: markerPos = None
6.9737 	EXP 	slider_2: markerPos = None
6.9737 	EXP 	slider: autoDraw = True
6.9737 	EXP 	slider_2: autoDraw = True
6.9737 	EXP 	textbox: autoDraw = True
11.0479 	DATA 	Mouse: Left button down, pos=(841,101)
11.0666 	EXP 	slider: markerPos = 3.0038095238095237
11.0666 	EXP 	slider_2: markerPos = 3.0038095238095237
11.0826 	EXP 	slider: markerPos = 3.0038095238095237
11.0826 	EXP 	slider_2: markerPos = 3.0038095238095237
11.0980 	EXP 	slider: markerPos = 3.0038095238095237
11.0980 	EXP 	slider_2: markerPos = 3.0038095238095237
11.1142 	EXP 	slider: markerPos = 3.0038095238095237
11.1142 	EXP 	slider_2: markerPos = 3.0038095238095237
11.1314 	EXP 	slider: markerPos = 3.0038095238095237
11.1314 	EXP 	slider_2: markerPos = 3.0038095238095237
11.1476 	EXP 	slider: markerPos = 3.0038095238095237
11.1476 	EXP 	slider_2: markerPos = 3.0038095238095237
11.1533 	DATA 	Mouse:  Left button up, pos=(841,101)
11.1634 	EXP 	slider: markerPos = 3.0038095238095237
11.1634 	EXP 	slider_2: markerPos = 3.0038095238095237
11.1664 	EXP 	New trial (rep=1, index=0): None
11.1840 	EXP 	slider: autoDraw = False
11.1840 	EXP 	slider_2: autoDraw = False
11.1840 	EXP 	textbox: autoDraw = False
11.1840 	EXP 	text: autoDraw = False
11.1840 	EXP 	slider: markerPos = None
11.1840 	EXP 	slider: markerPos = None
11.1840 	EXP 	slider_2: markerPos = None
