1.0589 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
3.9047 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1680, 1050]. Using actual size
4.4821 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fede5f406a0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7feddc458430>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1680, 1050]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.4826 	EXP 	window1: mouseVisible = True
4.4865 	EXP 	window1: mouseVisible = False
4.4866 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
4.4866 	EXP 	window1: recordFrameIntervals = False
4.6481 	EXP 	window1: recordFrameIntervals = True
4.8319 	EXP 	Screen (0) actual frame rate measured at 59.88Hz
4.8320 	EXP 	window1: recordFrameIntervals = False
6.2919 	EXP 	window1: mouseVisible = True
6.3075 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=0, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=None, lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.4]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
6.3098 	EXP 	window1: mouseVisible = True
6.3218 	EXP 	Created slider_2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=None, lineColor=None, markerColor=None, name='slider_2', opacity=None, ori=0.0, pos=array([ 0. , -0.4]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
6.4465 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Any text\n\nincluding line breaks', units='height', win=Window(...), wrapWidth=1)
6.4516 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('left', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05142857, 0.02095238]), texRes=128, units='height', win=Window(...))
6.4523 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
6.4525 	EXP 	New trial (rep=0, index=0): None
6.4685 	EXP 	slider: autoLog = True
6.4685 	EXP 	slider: markerPos = None
6.4685 	EXP 	slider: styleTweaks = []
6.4685 	EXP 	slider: styleTweaks = []
6.4685 	EXP 	slider: styleTweaks = []
6.4685 	EXP 	slider: styleTweaks = []
6.4685 	EXP 	slider: contrast = 1.0
6.4685 	EXP 	slider: autoLog = True
6.4685 	EXP 	slider_2: autoLog = True
6.4685 	EXP 	slider_2: markerPos = None
6.4685 	EXP 	slider_2: styleTweaks = []
6.4685 	EXP 	slider_2: styleTweaks = []
6.4685 	EXP 	slider_2: styleTweaks = []
6.4685 	EXP 	slider_2: styleTweaks = []
6.4685 	EXP 	slider_2: contrast = 1.0
6.4685 	EXP 	slider_2: autoLog = True
6.4685 	EXP 	textbox: autoLog = True
6.4685 	EXP 	slider: markerPos = None
6.4685 	EXP 	slider: markerPos = None
6.4685 	EXP 	slider_2: markerPos = None
6.4685 	EXP 	slider_2: markerPos = None
6.4685 	EXP 	slider: autoDraw = True
6.4685 	EXP 	slider_2: autoDraw = True
6.4685 	EXP 	textbox: autoDraw = True
6.4685 	EXP 	unnamed ImageStim: autoDraw = True
13.4156 	DATA 	Mouse: Left button down, pos=(845,98)
13.4382 	EXP 	slider: markerPos = 3.019047619047619
13.4382 	EXP 	slider_2: markerPos = 3.019047619047619
13.4577 	EXP 	slider: markerPos = 3.019047619047619
13.4577 	EXP 	slider_2: markerPos = 3.019047619047619
13.4775 	EXP 	slider: markerPos = 3.019047619047619
13.4775 	EXP 	slider_2: markerPos = 3.019047619047619
13.4940 	EXP 	slider: markerPos = 3.019047619047619
13.4940 	EXP 	slider_2: markerPos = 3.019047619047619
13.5072 	DATA 	Mouse:  Left button up, pos=(845,98)
13.5212 	EXP 	slider: markerPos = 3.019047619047619
13.5212 	EXP 	slider_2: markerPos = 3.019047619047619
13.5491 	EXP 	slider: markerPos = 3.019047619047619
13.5491 	EXP 	slider_2: markerPos = 3.019047619047619
13.5577 	EXP 	New trial (rep=1, index=0): None
13.5941 	EXP 	slider: autoDraw = False
13.5941 	EXP 	slider_2: autoDraw = False
13.5941 	EXP 	textbox: autoDraw = False
13.5941 	EXP 	text: autoDraw = False
13.5941 	EXP 	unnamed ImageStim: autoDraw = False
13.5941 	EXP 	slider: markerPos = None
13.5941 	EXP 	slider: markerPos = None
13.5941 	EXP 	slider_2: markerPos = None
13.5941 	EXP 	slider_2: markerPos = None
13.5941 	EXP 	slider: autoDraw = True
13.5941 	EXP 	slider_2: autoDraw = True
13.5941 	EXP 	textbox: autoDraw = True
13.5941 	EXP 	unnamed ImageStim: autoDraw = True
13.7019 	DATA 	Mouse: Left button down, pos=(845,98)
13.7145 	EXP 	slider_2: markerPos = 3.019047619047619
13.7311 	EXP 	slider: markerPos = 3.019047619047619
13.7311 	EXP 	slider_2: markerPos = 3.019047619047619
13.7479 	EXP 	slider: markerPos = 3.019047619047619
13.7479 	EXP 	slider_2: markerPos = 3.019047619047619
13.7645 	EXP 	slider: markerPos = 3.019047619047619
13.7645 	EXP 	slider_2: markerPos = 3.019047619047619
13.7811 	EXP 	slider: markerPos = 3.019047619047619
13.7811 	EXP 	slider_2: markerPos = 3.019047619047619
13.7906 	DATA 	Mouse:  Left button up, pos=(845,98)
13.7979 	EXP 	slider: markerPos = 3.019047619047619
13.7979 	EXP 	slider_2: markerPos = 3.019047619047619
13.8146 	EXP 	slider: markerPos = 3.019047619047619
13.8146 	EXP 	slider_2: markerPos = 3.019047619047619
13.8316 	EXP 	slider: autoDraw = False
13.8316 	EXP 	slider_2: autoDraw = False
13.8316 	EXP 	textbox: autoDraw = False
13.8316 	EXP 	text: autoDraw = False
13.8316 	EXP 	unnamed ImageStim: autoDraw = False
13.8474 	EXP 	window1: mouseVisible = True
