1.0494 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
3.2160 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1680, 1050]. Using actual size
3.8140 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f21d02f26a0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f21c13065b0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1680, 1050]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
3.8145 	EXP 	window1: mouseVisible = True
3.8202 	EXP 	window1: mouseVisible = False
3.8203 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
3.8204 	EXP 	window1: recordFrameIntervals = False
3.9791 	EXP 	window1: recordFrameIntervals = True
4.1631 	EXP 	Screen (0) actual frame rate measured at 60.03Hz
4.1632 	EXP 	window1: recordFrameIntervals = False
5.6245 	EXP 	window1: mouseVisible = True
5.6443 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=0, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=None, lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.4]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
5.6466 	EXP 	window1: mouseVisible = True
5.6602 	EXP 	Created slider_2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=None, lineColor=None, markerColor=None, name='slider_2', opacity=None, ori=0.0, pos=array([ 0. , -0.4]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
5.7925 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Any text\n\nincluding line breaks', units='height', win=Window(...), wrapWidth=1)
5.7975 	EXP 	Created car = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('left', 'top'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='car', opacity=1.0, ori=0.0, pos=array([-1.,  0.]), size=array([0.05142857, 0.02095238]), texRes=128, units='height', win=Window(...))
5.7983 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
5.7986 	EXP 	New trial (rep=0, index=0): None
5.8150 	EXP 	slider: autoLog = True
5.8150 	EXP 	slider: markerPos = None
5.8150 	EXP 	slider: styleTweaks = []
5.8150 	EXP 	slider: styleTweaks = []
5.8150 	EXP 	slider: styleTweaks = []
5.8150 	EXP 	slider: styleTweaks = []
5.8150 	EXP 	slider: contrast = 1.0
5.8150 	EXP 	slider: autoLog = True
5.8150 	EXP 	slider_2: autoLog = True
5.8150 	EXP 	slider_2: markerPos = None
5.8150 	EXP 	slider_2: styleTweaks = []
5.8150 	EXP 	slider_2: styleTweaks = []
5.8150 	EXP 	slider_2: styleTweaks = []
5.8150 	EXP 	slider_2: styleTweaks = []
5.8150 	EXP 	slider_2: contrast = 1.0
5.8150 	EXP 	slider_2: autoLog = True
5.8150 	EXP 	textbox: autoLog = True
5.8150 	EXP 	slider: markerPos = None
5.8150 	EXP 	slider: markerPos = None
5.8150 	EXP 	slider_2: markerPos = None
5.8150 	EXP 	slider_2: markerPos = None
5.8150 	EXP 	car: autoDraw = True
5.8150 	EXP 	slider: autoDraw = True
5.8150 	EXP 	slider_2: autoDraw = True
5.8150 	EXP 	textbox: autoDraw = True
11.4207 	DATA 	Mouse: Left button down, pos=(839,97)
11.4420 	EXP 	slider_2: markerPos = 2.9961904761904763
11.4789 	EXP 	slider: markerPos = 2.9961904761904763
11.4789 	EXP 	slider_2: markerPos = 2.9961904761904763
11.4980 	EXP 	slider: markerPos = 2.9961904761904763
11.4980 	EXP 	slider_2: markerPos = 2.9961904761904763
11.5052 	DATA 	Mouse:  Left button up, pos=(839,97)
11.5152 	EXP 	slider: markerPos = 2.9961904761904763
